"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Bench Press (Barbell)";"3";"55.0";"5";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Bench Press (Barbell)";"4";"55.0";"5";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"1";"17.5";"9";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"3";"14.0";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"4";"14.0";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"1";"4.6";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"2";"4.6";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"3";"4.6";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"4";"4.6";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Triceps Extension";"1";"6.8";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Triceps Extension";"2";"6.8";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Triceps Extension";"3";"6.8";"10";"";"";"";"";""
"10";"2025-03-17 14:26:14";"Chest and Triceps";"2864";"Triceps Extension";"4";"6.8";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"1";"42.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"2";"48.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"3";"48.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"4";"48.0";"8";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"1";"24.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"2";"30.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"3";"30.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"4";"30.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Machine)";"1";"6.8";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Machine)";"2";"9.1";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Machine)";"3";"9.1";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Lat Pulldown (Machine)";"4";"9.1";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"4";"10.0";"7";"";"";"";"";""
"11";"2025-03-18 14:25:46";"Back and Biceps";"2375";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"1";"14.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"3";"14.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"4";"14.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"1";"17.5";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"2";"17.5";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"3";"17.5";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"4";"17.5";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"1";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"2";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"3";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"4";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"1";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"2";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"3";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"Rest Timer";"";"";"";"";"120.0";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"4";"4.0";"10";"";"";"";"";""
"12";"2025-03-19 15:27:14";"Shoulders";"1953";"Rear Delt Raise";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"1";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"2";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"3";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"4";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Squat (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Romanian Deadlift (Barbell)";"1";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Romanian Deadlift (Barbell)";"2";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Romanian Deadlift (Barbell)";"3";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Romanian Deadlift (Barbell)";"4";"50.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"1";"30.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"2";"30.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"3";"30.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"4";"30.0";"10";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Hip Thrust (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"1";"20.0";"15";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"2";"20.0";"6";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"3";"20.0";"6";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"4";"20.0";"6";"";"";"";"";""
"13";"2025-03-21 10:08:39";"Legs and Abs";"2823";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"1";"55.0";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"2";"55.0";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"3";"60.0";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"4";"60.0";"6";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"1";"17.5";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"2";"17.5";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"3";"20.0";"9";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"4";"20.0";"6";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"1";"4.6";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"2";"4.6";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"3";"6.8";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"4";"6.8";"6";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Triceps Extension";"1";"6.8";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Triceps Extension";"2";"6.8";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Triceps Extension";"3";"6.8";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Triceps Extension";"4";"6.8";"10";"";"";"";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Plank";"1";"";"";"";"";"60.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Plank";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Plank";"2";"";"";"";"";"60.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Plank";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Side Plank";"1";"";"";"";"";"30.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Side Plank";"Rest Timer";"";"";"";"";"120.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Side Plank";"2";"";"";"";"";"30.0";"";""
"14";"2025-03-24 13:06:41";"Chest and Triceps";"3686";"Side Plank";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"1";"54.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"2";"42.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"3";"48.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"4";"48.0";"7";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"1";"36.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"2";"30.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"3";"36.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"4";"42.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Rear Delt Raise";"1";"3.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Rear Delt Raise";"2";"3.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Rear Delt Raise";"3";"3.0";"8";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Rear Delt Raise";"4";"3.0";"7";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"1";"3.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"2";"4.5";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"3";"4.5";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"4";"4.5";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"2";"12.0";"10";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"3";"12.0";"5";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"4";"10.0";"5";"";"";"";"";""
"15";"2025-03-25 13:37:40";"Back and Biceps";"3172";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Strict Military Press (Barbell)";"1";"30.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Strict Military Press (Barbell)";"2";"30.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Strict Military Press (Barbell)";"3";"35.0";"7";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Strict Military Press (Barbell)";"4";"30.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"1";"6.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"2";"6.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"3";"6.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"4";"6.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Y Raise";"1";"0.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Y Raise";"Rest Timer";"";"";"";"";"120.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Y Raise";"2";"0.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Y Raise";"Rest Timer";"";"";"";"";"120.0";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Y Raise";"3";"0.0";"10";"";"";"";"";""
"16";"2025-03-26 13:34:01";"Shoulder";"4713";"Y Raise";"Rest Timer";"";"";"";"";"120.0";"";""
